USER NAME           ID                  LOCATION
@LaLaSoPretty_:     181200              Los Angeles
@LivinlifeFLY       181210              Boise
@MC_HamHer_:        181224              Boise
@MTVHive            181227              Los Angeles
@MarsSneaker:       181234              Los Angeles
@Milliminati_MGB    181240              Nampa
@MissFlyKicks35     181242              Boise
@MizzTwerksum       181244              Los Angeles
@MoMoneyMoNikes     181245              Nampa
@Money_MindENT:     181248              Los Angeles
@MonnyTaughtMe:     181249              Nampa
@MrAmazing5         181252              Los Angeles
@MrExecutive_:      181255              Los Angeles
@NigelB4:           181287              Nampa
@NikoGoodrumTC      181290              Los Angeles
@PrettyMeSteph      181322              Nampa
@PrettyNpetitee_:   181324              Los Angeles
@Pretty_Sonny       181325              Boise
@PrettydamnNAPPY    181327              Los Angeles
@RE_SoEXTRA:        181334              Los Angeles
@Rebel_Knowledge    181348              Boise
@RockinRahben:      181358              Los Angeles
@STARZ              181383              Boise
@SamiLola           181392              Los Angeles
@Shawna_BLike:      181402              Boise
@SimplyLaceFace     181415              Los Angeles
@SkyeRedd           181419              Nampa
@SlimBarbiie        181420              Nampa
@Sw33tAddicktion:   181441              Boise
@THATOLDCLOSET      181455              Los Angeles
@TheatreJunkieT:    181475              Los Angeles
@TheyJockin_Rok:    181478              Los Angeles
@TonyTarintino      181483              Boise
@WORLD_CAYos:       181514              Boise
@WadeKnowsBest:     181515              Boise
@Wassuname          181518              Nampa
@Wassuname:         181519              Nampa
@YungDiDaPrince:    181543              Los Angeles
@_FredP_            181559              Boise
@_ReasonTOOsmile:   181587              Los Angeles
@iAmKingMonroe      181701              Los Angeles
@iBrown_Suga        181703              Nampa
@iFlyDELTA:         181705              Nampa
@iPerfect10:        181715              Los Angeles
@iSmokeReefer       181719              Boise
@iTweezy            181722              Boise
@iamPhlame          181725              Boise
@iamTeamLee:        181727              Boise
@iamjayydaniels:    181729              Boise
@ihoop22:           181732              Nampa
@its_COCOBETCH      181743              Los Angeles
@jay_romeee:        181747              Boise
@jeremiahKOEking:   181748              Los Angeles
@kayBeautyy         181749              Nampa
@keenanHYE          181751              Los Angeles
@love_winks:        181770              Nampa
@maninspace23:      181781              Los Angeles
@oO_samp_Oo:        181797              Los Angeles
@okeffe             181798              Boise
@prettypinkkush_:   181808              Los Angeles
@risingdreamcASH:   181812              Los Angeles
@rorymaynor         181815              Boise
@scooby_doesit      181818              Nampa
@scootermanpro:     181819              Nampa
@shakeUMupSHAY      181822              Nampa
@shortyLOWE:        181825              Nampa
@skip_dip           181828              Nampa
@smilesndimples     181832              Los Angeles
@the_9don           181847              Nampa
@thereallilyrose:   181855              Boise
@BGR                181888              Boise
@EXDE01E            181895              Los Angeles
@KieranAlger        181903              Boise
@KirstyWalker2      181904              Los Angeles
@LeilaMakki         181907              Los Angeles
@RanieriComs        181925              Los Angeles
@Simon_OW           181927              Los Angeles
@ben_kersey:        181937              Boise
@bensillis          181938              Boise
@bertanbudak        181939              Nampa
@gadgetsboy         181950              Boise
@gethill            181951              Boise
@guiye              181953              Los Angeles
@hannahbouckley     181954              Los Angeles
@pcadvisor          181983              Los Angeles
@sayonical          181992              Nampa
@seanhannam         181993              Los Angeles
@superbeav          181998              Los Angeles
@trustedreviews:    182001              Nampa
@tyfrancis          182002              Boise
@wegotblankets:     182005              Los Angeles
@Crash1:            182017              Nampa
@MeSsMK8            182029              Nampa
@rickydemers        182072              Boise
@sacsplace,         182074              Boise
@waterborn          182082              Nampa
@Kurushii           182088              Boise
@PaulMcKeeIV        182092              Nampa
@_tenkai            182100              Los Angeles
@coco_nicon         182102              Los Angeles
